seed,adapt_regime,probe_id,input_overlap,hidden_overlap,collapse_step,collapsed
5100,A23,18,-0.8084099292755127,0.32661259174346924,301,0
5100,A23,19,0.1778508871793747,0.6940877437591553,60,1
5100,A23,20,0.07315944135189056,0.6564755439758301,60,1
5100,A23,25,0.30194616317749023,0.8088827133178711,60,1
5100,A23,26,0.30092722177505493,0.7766008377075195,60,1
5100,A23,27,0.3484688997268677,0.7510552406311035,50,1
5100,A23,28,0.09856429696083069,0.6573538780212402,5,1
5100,A23,29,0.3880041837692261,0.7516483664512634,20,1
5100,A23,30,0.8084099292755127,0.9072147011756897,40,1
5100,A23,31,0.9994949698448181,0.9975789189338684,30,1
5100,A23,32,0.5886199474334717,0.9103208184242249,50,1
5100,A23,33,0.16882430016994476,0.796521008014679,60,1
5100,A23,34,0.03816816210746765,0.7511364221572876,80,1
5100,A23,35,0.449616938829422,0.7777586579322815,30,1
5100,A23,36,0.8084099292755127,0.9086523652076721,50,1
5100,A23,37,0.9962725043296814,0.9938662052154541,35,1
5100,A23,38,0.999299168586731,0.9998640418052673,35,1
5100,A23,39,0.9688690304756165,0.9885979890823364,40,1
5100,A23,40,0.5886199474334717,0.9121420383453369,50,1
5100,A23,41,0.014029035344719887,0.7864770889282227,80,1
5100,A23,42,0.8084099292755127,0.9109973311424255,50,1
5100,A23,43,0.9881283044815063,0.9806060194969177,50,1
5100,A23,44,0.9773226976394653,0.9936087727546692,35,1
5100,A23,45,0.9999335408210754,0.999527633190155,35,1
5100,A23,46,0.9994850158691406,0.9966755509376526,35,1
5100,A23,47,0.9298868179321289,0.9767283201217651,50,1
5100,A23,48,0.5886199474334717,0.9131186008453369,60,1
5100,A24,2,-0.8595797419548035,0.34109970927238464,5,1
5100,A24,3,-0.9999999403953552,0.3364487886428833,50,1
5100,A24,4,-0.8712486028671265,0.3355243504047394,301,0
5100,A24,5,-0.9208818078041077,0.341486394405365,301,0
5100,A24,6,-0.7073187828063965,0.34668344259262085,301,0
5100,A24,10,-0.9999999403953552,0.35482341051101685,80,1
5100,A24,11,-0.8436393737792969,0.34839820861816406,301,0
5100,A24,12,-0.7073187828063965,0.35392481088638306,301,0
5100,A24,13,-0.3056192994117737,0.5196776986122131,301,0
5100,A24,17,-0.9999999403953552,0.36099913716316223,80,1
5100,A24,18,-0.7073187828063965,0.35995492339134216,301,0
5100,A24,19,0.3283439874649048,0.7433314919471741,50,1
5100,A24,20,0.22697702050209045,0.7057018876075745,50,1
5100,A24,25,0.44616997241973877,0.8555024862289429,50,1
5100,A24,26,0.44521331787109375,0.8272643685340881,50,1
5100,A24,27,0.48964694142341614,0.7996290326118469,50,1
5100,A24,28,-0.056992195546627045,0.5968934893608093,5,1
5100,A24,29,0.24034129083156586,0.6909140348434448,25,1
5100,A24,30,0.7073187828063965,0.8598953485488892,50,1
5100,A24,31,0.9824673533439636,0.9891735315322876,30,1
5100,A24,32,0.7068947553634644,0.9464088082313538,40,1
5100,A24,33,0.3196730613708496,0.8460912704467773,60,1
5100,A24,34,0.1927119344472885,0.804070234298706,60,1
5100,A24,35,0.3056192994117737,0.7172785997390747,30,1
5100,A24,36,0.7073187828063965,0.8600574731826782,50,1
5100,A24,37,0.9708324074745178,0.975383996963501,40,1
5100,A24,38,0.9930098056793213,0.9944796562194824,35,1
5100,A24,39,0.9955450892448425,0.9990294575691223,35,1
5100,A24,40,0.7068947553634644,0.9489811658859253,40,1
5100,A24,41,0.1689627319574356,0.8378954529762268,60,1
5100,A24,42,0.7073187828063965,0.8620384931564331,50,1
5100,A24,43,0.9523369073867798,0.9538357853889465,50,1
5100,A24,44,0.9983401894569397,0.986211895942688,35,1
5100,A24,45,0.9860420227050781,0.9923771619796753,40,1
5100,A24,46,0.9923645853996277,0.9983704090118408,35,1
5100,A24,47,0.9756910800933838,0.9947251081466675,40,1
5100,A24,48,0.7068947553634644,0.9508201479911804,50,1
5100,A25,2,-0.8659018874168396,0.33277684450149536,5,1
5100,A25,3,-0.9999254941940308,0.2934395670890808,60,1
5100,A25,4,-0.8650432825088501,0.26144447922706604,301,0
5100,A25,5,-0.9159354567527771,0.26076534390449524,301,0
5100,A25,6,-0.6984248757362366,0.25567060708999634,301,0
5100,A25,10,-0.9999254941940308,0.31361451745033264,80,1
5100,A25,11,-0.836860179901123,0.270490437746048,301,0
5100,A25,12,-0.6984248757362366,0.2655213177204132,301,0
5100,A25,13,-0.29369017481803894,0.420208603143692,301,0
5100,A25,17,-0.9999254941940308,0.3205723762512207,80,1
5100,A25,18,-0.6984248757362366,0.27434322237968445,301,0
5100,A25,19,0.3401285707950592,0.6557378768920898,50,1
5100,A25,20,0.23913641273975372,0.6162628531455994,50,1
5100,A25,25,0.4573250710964203,0.7773770093917847,50,1
5100,A25,26,0.4563744366168976,0.7418319582939148,50,1
5100,A25,27,0.5005106925964355,0.7167155146598816,50,1
5100,A25,28,-0.06947091966867447,0.6589588522911072,5,1
5100,A25,29,0.2281855046749115,0.7436930537223816,25,1
5100,A25,30,0.6984248757362366,0.8946629166603088,50,1
5100,A25,31,0.9800594449043274,0.9872118830680847,30,1
5100,A25,32,0.7156833410263062,0.8939801454544067,50,1
5100,A25,33,0.3314954936504364,0.762005627155304,60,1
5100,A25,34,0.2049659937620163,0.712617814540863,60,1
5100,A25,35,0.29369017481803894,0.7741274833679199,35,1
5100,A25,36,0.6984248757362366,0.900670051574707,50,1
5100,A25,37,0.9677587747573853,0.9919593334197998,35,1
5100,A25,38,0.9914563298225403,0.9944270849227905,35,1
5100,A25,39,0.9966461062431335,0.980040431022644,35,1
5100,A25,40,0.7156833410263062,0.8952220678329468,50,1
5100,A25,41,0.18127325177192688,0.7501436471939087,80,1
5100,A25,42,0.6984248757362366,0.9079006314277649,50,1
5100,A25,43,0.9484483003616333,0.9850144982337952,50,1
5100,A25,44,0.998982310295105,0.9998923540115356,35,1
5100,A25,45,0.9838831424713135,0.9956024885177612,35,1
5100,A25,46,0.9907448887825012,0.9891960024833679,35,1
5100,A25,47,0.9783549904823303,0.9665068984031677,40,1
5100,A25,48,0.7156833410263062,0.895517885684967,50,1
5100,A26,2,-0.7693371176719666,0.3492368459701538,5,1
5100,A26,3,-0.9877095818519592,0.32083436846733093,60,1
5100,A26,4,-0.9371546506881714,0.2991327941417694,301,0
5100,A26,5,-0.9704238176345825,0.3005543649196625,301,0
5100,A26,6,-0.808937132358551,0.2983868718147278,301,0
5100,A26,10,-0.9877095818519592,0.3421459197998047,80,1
5100,A26,11,-0.9170703291893005,0.3107244074344635,301,0
5100,A26,12,-0.808937132358551,0.3086146414279938,301,0
5100,A26,13,-0.45041725039482117,0.45941102504730225,301,0
5100,A26,17,-0.9877095818519592,0.3494589924812317,80,1
5100,A26,18,-0.808937132358551,0.3174576759338379,301,0
5100,A26,19,0.17696896195411682,0.684307873249054,60,1
5100,A26,20,0.07226566225290298,0.6463475823402405,60,1
5100,A26,25,0.3010917007923126,0.8021239042282104,60,1
5100,A26,26,0.30007249116897583,0.7693990468978882,60,1
5100,A26,27,0.34762877225875854,0.7421214580535889,50,1
5100,A26,28,0.09945604205131531,0.6534931659698486,5,1
5100,A26,29,0.3888299763202667,0.7472293376922607,20,1
5100,A26,30,0.808937132358551,0.9039791822433472,40,1
5100,A26,31,0.9995229840278625,0.9956998229026794,30,1
5100,A26,32,0.5878951549530029,0.9070209264755249,50,1
5100,A26,33,0.16794095933437347,0.7906746864318848,80,1
5100,A26,34,0.037272654473781586,0.7450295686721802,80,1
5100,A26,35,0.45041725039482117,0.7746397256851196,30,1
5100,A26,36,0.808937132358551,0.9062724709510803,40,1
5100,A26,37,0.9963493943214417,0.9933916330337524,35,1
5100,A26,38,0.999265193939209,0.9994750022888184,35,1
5100,A26,39,0.968646764755249,0.9879920482635498,40,1
5100,A26,40,0.5878951549530029,0.9093529582023621,50,1
5100,A26,41,0.013132970780134201,0.7818318605422974,80,1
5100,A26,42,0.808937132358551,0.9095448851585388,50,1
5100,A26,43,0.9882656335830688,0.9811742901802063,40,1
5100,A26,44,0.9771324992179871,0.9949195981025696,35,1
5100,A26,45,0.9999434351921082,0.9999620914459229,35,1
5100,A26,46,0.9994558095932007,0.9971367716789246,35,1
5100,A26,47,0.9295568466186523,0.9764376878738403,50,1
5100,A26,48,0.5878951549530029,0.9109538197517395,50,1
5100,A27,2,-0.8093841075897217,0.3362651467323303,5,1
5100,A27,3,-0.9958035945892334,0.3262130916118622,60,1
5100,A27,4,-0.9123896956443787,0.321814626455307,301,0
5100,A27,5,-0.9526029825210571,0.3271733522415161,301,0
5100,A27,6,-0.7688509225845337,0.33150821924209595,301,0
5100,A27,10,-0.9958035945892334,0.3464171588420868,80,1
5100,A27,11,-0.8890976905822754,0.33547326922416687,301,0
5100,A27,12,-0.7688509225845337,0.33983466029167175,301,0
5100,A27,13,-0.39119791984558105,0.49959132075309753,301,0
5100,A27,17,-0.9958035945892334,0.35330143570899963,80,1
5100,A27,18,-0.7688509225845337,0.3468926250934601,301,0
5100,A27,19,0.240815207362175,0.7202948927879333,60,1
5100,A27,20,0.13719436526298523,0.6825873851776123,60,1
5100,A27,25,0.3626752495765686,0.8363592028617859,50,1
5100,A27,26,0.36167916655540466,0.8068826198577881,60,1
5100,A27,27,0.40807148814201355,0.7771802544593811,50,1
5100,A27,28,0.034314289689064026,0.6102375984191895,5,1
5100,A27,29,0.3278827369213104,0.7054808735847473,20,1
5100,A27,30,0.7688509225845337,0.872713565826416,40,1
5100,A27,31,0.9953774809837341,0.9909264445304871,30,1
5100,A27,32,0.6394281387329102,0.9327337145805359,50,1
5100,A27,33,0.2319095879793167,0.8280604481697083,60,1
5100,A27,34,0.10240119695663452,0.7855183482170105,80,1
5100,A27,35,0.39119791984558105,0.7329323887825012,30,1
5100,A27,36,0.7688509225845337,0.8735573887825012,50,1
5100,A27,37,0.9886552095413208,0.9806033372879028,35,1
5100,A27,38,0.9996364712715149,0.9964606761932373,35,1
5100,A27,39,0.9827940464019775,0.9963052868843079,35,1
5100,A27,40,0.6394281387329102,0.9359648823738098,50,1
5100,A27,41,0.0783526599407196,0.8215771317481995,80,1
5100,A27,42,0.7688509225845337,0.8760029077529907,50,1
5100,A27,43,0.9761922955513,0.9619953036308289,50,1
5100,A27,44,0.9889249205589294,0.9889046549797058,35,1
5100,A27,45,0.9971185326576233,0.995842456817627,35,1
5100,A27,46,0.9994780421257019,0.9998950958251953,35,1
5100,A27,47,0.9516331553459167,0.9903804063796997,40,1
5100,A27,48,0.6394281387329102,0.9386218190193176,50,1
5100,A33,2,-0.8067359328269958,0.3689371645450592,5,1
5100,A33,3,-0.9953821897506714,0.33472520112991333,60,1
5100,A33,4,-0.91422039270401,0.30528706312179565,301,0
5100,A33,5,-0.9539608359336853,0.30480486154556274,301,0
5100,A33,6,-0.7717175483703613,0.29918527603149414,301,0
5100,A33,10,-0.9953821897506714,0.35395264625549316,80,1
5100,A33,11,-0.8911463022232056,0.3141328990459442,301,0
5100,A33,12,-0.7717175483703613,0.3091207444667816,301,0
5100,A33,13,-0.3953310549259186,0.4609931409358978,301,0
5100,A33,17,-0.9953821897506714,0.3604545295238495,80,1
5100,A33,18,-0.7717175483703613,0.31766432523727417,301,0
5100,A33,19,0.23644976317882538,0.6924533247947693,60,1
5100,A33,20,0.13274016976356506,0.6545778512954712,60,1
5100,A33,25,0.35848239064216614,0.8050475716590881,60,1
5100,A33,26,0.3574845492839813,0.7718295454978943,60,1
5100,A33,27,0.4039634168148041,0.7497804164886475,60,1
5100,A33,28,0.03880659118294716,0.6692832112312317,5,1
5100,A33,29,0.3321262300014496,0.7603035569190979,20,1
5100,A33,30,0.7717175483703613,0.9108469486236572,40,1
5100,A33,31,0.99579918384552,0.9974454045295715,30,1
5100,A33,32,0.6359654664993286,0.9076737761497498,50,1
5100,A33,33,0.2275344729423523,0.7894315123558044,80,1
5100,A33,34,0.09792850911617279,0.7424322962760925,80,1
5100,A33,35,0.3953310549259186,0.7858822345733643,30,1
5100,A33,36,0.7717175483703613,0.9129271507263184,50,1
5100,A33,37,0.9893203973770142,0.9957494139671326,35,1
5100,A33,38,0.9997475743293762,0.9991256594657898,35,1
5100,A33,39,0.9819537401199341,0.9859238862991333,40,1
5100,A33,40,0.6359654664993286,0.9082581400871277,50,1
5100,A33,41,0.07387038320302963,0.7761788368225098,80,1
5100,A33,42,0.7717175483703613,0.9158471822738647,50,1
5100,A33,43,0.977157473564148,0.9839019179344177,50,1
5100,A33,44,0.9882477521896362,0.9952343106269836,35,1
5100,A33,45,0.9974494576454163,0.9981081485748291,35,1
5100,A33,46,0.9996131658554077,0.9930009841918945,40,1
5100,A33,47,0.9502424597740173,0.9723089337348938,50,1
5100,A33,48,0.6359654664993286,0.9077373147010803,60,1
5100,A34,2,-0.8616447448730469,0.3532463014125824,5,1
5100,A34,3,-0.9999929666519165,0.34212526679039,50,1
5100,A34,4,-0.8692512512207031,0.3344278037548065,301,0
5100,A34,5,-0.9192935228347778,0.33878955245018005,301,0
5100,A34,6,-0.7044467329978943,0.3412463068962097,301,0
5100,A34,10,-0.9999929666519165,0.3596448600292206,80,1
5100,A34,11,-0.8414553999900818,0.3456646800041199,301,0
5100,A34,12,-0.7044467329978943,0.34870925545692444,301,0
5100,A34,13,-0.30175602436065674,0.5137690305709839,301,0
5100,A34,17,-0.9999929666519165,0.36548736691474915,80,1
5100,A34,18,-0.7044467329978943,0.35491806268692017,301,0
5100,A34,19,0.3321712613105774,0.7421968579292297,50,1
5100,A34,20,0.2309240996837616,0.7044554352760315,60,1
5100,A34,25,0.4497951567173004,0.8521369099617004,50,1
5100,A34,26,0.4488403797149658,0.8230942487716675,50,1
5100,A34,27,0.4931783974170685,0.798538088798523,50,1
5100,A34,28,-0.061039917171001434,0.6133232712745667,5,1
5100,A34,29,0.23640339076519012,0.7066457867622375,25,1
5100,A34,30,0.7044467329978943,0.8713102340698242,50,1
5100,A34,31,0.9817032814025879,0.9932217001914978,30,1
5100,A34,32,0.7097569704055786,0.9432054162025452,40,1
5100,A34,33,0.323512464761734,0.8400468230247498,60,1
5100,A34,34,0.19668912887573242,0.7966821789741516,80,1
5100,A34,35,0.30175602436065674,0.731748104095459,35,1
5100,A34,36,0.7044467329978943,0.8712776899337769,50,1
5100,A34,37,0.9698523879051208,0.9805547595024109,40,1
5100,A34,38,0.9925230741500854,0.9966927170753479,35,1
5100,A34,39,0.9959192276000977,0.9980037212371826,35,1
5100,A34,40,0.7097569704055786,0.9447557926177979,40,1
5100,A34,41,0.17295782268047333,0.8291038274765015,60,1
5100,A34,42,0.7044467329978943,0.8728528618812561,50,1
5100,A34,43,0.9510921835899353,0.9598451256752014,50,1
5100,A34,44,0.9985656142234802,0.9884222745895386,35,1
5100,A34,45,0.9853588342666626,0.9938523173332214,40,1
5100,A34,46,0.9918563961982727,0.9974515438079834,35,1
5100,A34,47,0.9765716791152954,0.9914759993553162,40,1
5100,A34,48,0.7097569704055786,0.9453591704368591,50,1
5100,A35,2,-0.7681320309638977,0.3356548845767975,5,1
5100,A35,3,-0.9874133467674255,0.3056831359863281,60,1
5100,A35,4,-0.9378105401992798,0.2836077809333801,301,0
5100,A35,5,-0.970876932144165,0.28503167629241943,301,0
5100,A35,6,-0.810043454170227,0.2831902801990509,301,0
5100,A35,10,-0.9874133467674255,0.3280049264431,80,1
5100,A35,11,-0.9178200364112854,0.2958134412765503,301,0
5100,A35,12,-0.810043454170227,0.29373931884765625,301,0
5100,A35,13,-0.45209869742393494,0.4440196752548218,301,0
5100,A35,17,-0.9874133467674255,0.3357323408126831,80,1
5100,A35,18,-0.810043454170227,0.30297499895095825,301,0
5100,A35,19,0.17511415481567383,0.6684632897377014,50,1
5100,A35,20,0.07038623094558716,0.6300689578056335,60,1
5100,A35,25,0.2992943823337555,0.7902423143386841,50,1
5100,A35,26,0.29827457666397095,0.7567472457885742,50,1
5100,A35,27,0.34586143493652344,0.7274011969566345,50,1
5100,A35,28,0.10133075714111328,0.650176465511322,5,1
5100,A35,29,0.39056524634361267,0.742961585521698,20,1
5100,A35,30,0.810043454170227,0.9005807638168335,40,1
5100,A35,31,0.9995794296264648,0.9924383163452148,30,1
5100,A35,32,0.5863699913024902,0.9001246094703674,50,1
5100,A35,33,0.1660832017660141,0.7797849774360657,60,1
5100,A35,34,0.03538966178894043,0.7336235642433167,80,1
5100,A35,35,0.45209869742393494,0.7720921635627747,30,1
5100,A35,36,0.810043454170227,0.9041265249252319,40,1
5100,A35,37,0.9965084791183472,0.992509126663208,35,1
5100,A35,38,0.9991912841796875,0.9980565905570984,35,1
5100,A35,39,0.9681769013404846,0.9855634570121765,40,1
5100,A35,40,0.5863699913024902,0.9030537605285645,50,1
5100,A35,41,0.01124886330217123,0.7723506689071655,80,1
5100,A35,42,0.810043454170227,0.9087015986442566,50,1
5100,A35,43,0.988551676273346,0.982139527797699,40,1
5100,A35,44,0.9767301082611084,0.996015191078186,35,1
5100,A35,45,0.9999617338180542,0.9996866583824158,35,1
5100,A35,46,0.9993919134140015,0.9964337348937988,35,1
5100,A35,47,0.9288604259490967,0.9740690588951111,40,1
5100,A35,48,0.5863699913024902,0.9053884148597717,50,1
5101,A1,2,0.024062655866146088,0.7347602248191833,10,1
5101,A1,3,-0.4899083971977234,0.6214969754219055,60,1
5101,A1,4,-0.8664434552192688,0.533423900604248,301,0
5101,A1,5,-0.7911850810050964,0.5253569483757019,301,0
5101,A1,6,-0.9628548622131348,0.449795126914978,301,0
5101,A1,10,-0.4899083971977234,0.6436792612075806,80,1
5101,A1,11,-0.9135629534721375,0.5214101076126099,301,0
5101,A1,12,-0.9628548622131348,0.46670064330101013,301,0
5101,A1,13,-0.9199762344360352,0.4424566626548767,301,0
5101,A1,14,0.9710256457328796,0.9865766167640686,10,1
5101,A1,15,0.9927443265914917,0.9958997368812561,15,1
5101,A1,17,-0.4899083971977234,0.6506465673446655,100,1
5101,A1,18,-0.9628548622131348,0.47939684987068176,301,0
5101,A1,19,-0.9638863205909729,0.4529823958873749,301,0
5101,A1,20,-0.8422742486000061,0.44141119718551636,301,0
5101,A1,21,0.9999999403953552,1.0,15,1
5101,A1,22,0.9906612634658813,0.9952390193939209,20,1
5101,A1,23,0.975009024143219,0.9930284023284912,15,1
5101,A1,25,-0.9479210376739502,0.47166404128074646,301,0
5101,A1,26,-0.92361980676651,0.45215633511543274,301,0
5101,A1,27,-0.9412750601768494,0.4325043261051178,301,0
5101,A1,28,0.8422743678092957,0.9641507267951965,5,1
5101,A1,29,0.9638863205909729,0.9816263318061829,20,1
5101,A1,30,0.9628548622131348,0.9293010234832764,35,1
5101,A1,31,0.6440775990486145,0.7569354176521301,50,1
5101,A1,32,-0.27001968026161194,0.5060945153236389,301,0
5101,A1,33,-0.8218688368797302,0.46445074677467346,301,0
5101,A1,34,-0.9461885094642639,0.43963873386383057,301,0
5101,A1,35,0.9797281622886658,0.9672026634216309,25,1
5101,A1,36,0.9628548622131348,0.9222293496131897,40,1
5101,A1,37,0.6848532557487488,0.7766324281692505,60,1
5101,A1,38,0.5650246143341064,0.7198629975318909,60,1
5101,A1,39,0.4058026075363159,0.6689872741699219,301,0
5101,A1,40,-0.27001968026161194,0.49264395236968994,301,0
5101,A1,41,-0.7434189915657043,0.45317354798316956,301,0
5101,A1,42,0.9628548622131348,0.9107145071029663,40,1
5101,A1,43,0.7326949834823608,0.8025658130645752,50,1
5101,A1,44,0.43915823101997375,0.7096352577209473,60,1
5101,A1,45,0.628450870513916,0.7202341556549072,60,1
5101,A1,46,0.6399405002593994,0.707990825176239,301,0
5101,A1,47,0.2872368395328522,0.6170591115951538,301,0
5101,A1,48,-0.27001968026161194,0.4763786792755127,301,0
5101,A2,2,-0.05549132823944092,0.7029359936714172,10,1
5101,A2,3,-0.5576645135879517,0.5976259112358093,60,1
5101,A2,4,-0.9033938050270081,0.517210066318512,301,0
5101,A2,5,-0.8373017311096191,0.5103232860565186,301,0
5101,A2,6,-0.9812739491462708,0.44208091497421265,301,0
5101,A2,10,-0.5576645135879517,0.6207993030548096,80,1
5101,A2,11,-0.9430041313171387,0.5094266533851624,301,0
5101,A2,12,-0.9812739491462708,0.4594173729419708,301,0
5101,A2,13,-0.8859021067619324,0.44511163234710693,301,0
5101,A2,14,0.94895339012146,0.9750053882598877,10,1
5101,A2,15,0.9800425171852112,0.9887325167655945,15,1
5101,A2,17,-0.5576645135879517,0.6281924843788147,100,1
5101,A2,18,-0.9812739491462708,0.4725397527217865,301,0
5101,A2,19,-0.9396631717681885,0.4550369083881378,301,0
5101,A2,20,-0.7967534065246582,0.4484451711177826,301,0
5101,A2,21,0.9968347549438477,0.9981411099433899,15,1
5101,A2,22,0.9766861200332642,0.9923130869865417,15,1
5101,A2,23,0.9542605876922607,0.9894181489944458,15,1
5101,A2,25,-0.9195992350578308,0.4768203794956207,301,0
5101,A2,26,-0.8902229070663452,0.458824098110199,301,0
5101,A2,27,-0.9114529490470886,0.4385412037372589,301,0
5101,A2,28,0.7967535853385925,0.9540632367134094,5,1
5101,A2,29,0.9396631717681885,0.9791896343231201,15,1
5101,A2,30,0.9812739491462708,0.9480575919151306,35,1
5101,A2,31,0.7028540372848511,0.7865504026412964,50,1
5101,A2,32,-0.1926172375679016,0.5297869443893433,301,0
5101,A2,33,-0.7739776372909546,0.4769238829612732,301,0
5101,A2,34,-0.91746586561203,0.44780999422073364,301,0
5101,A2,35,0.9607006907463074,0.9686621427536011,20,1
5101,A2,36,0.9812739491462708,0.9410523176193237,35,1
5101,A2,37,0.7406162619590759,0.806509792804718,50,1
5101,A2,38,0.6288302540779114,0.7501879930496216,60,1
5101,A2,39,0.47717878222465515,0.6981896758079529,301,0
5101,A2,40,-0.1926172375679016,0.5166463851928711,301,0
5101,A2,41,-0.6878936290740967,0.4688679873943329,301,0
5101,A2,42,0.9812739491462708,0.9295688271522522,40,1
5101,A2,43,0.7844807505607605,0.8315686583518982,50,1
5101,A2,44,0.5091925263404846,0.7403470277786255,60,1
5101,A2,45,0.6883013844490051,0.7507374286651611,60,1
5101,A2,46,0.6990053653717041,0.7376166582107544,60,1
5101,A2,47,0.3624783158302307,0.6455350518226624,301,0
5101,A2,48,-0.1926172375679016,0.5006456971168518,301,0
5101,A3,2,0.16856630146503448,0.7244016528129578,10,1
5101,A3,3,-0.35851314663887024,0.6020305752754211,60,1
5101,A3,4,-0.7850174307823181,0.5067411661148071,301,0
5101,A3,5,-0.6942910552024841,0.4980955421924591,301,0
5101,A3,6,-0.913608729839325,0.41897448897361755,301,0
5101,A3,10,-0.35851314663887024,0.6256046891212463,100,1
5101,A3,11,-0.8450455665588379,0.49448344111442566,301,0
5101,A3,12,-0.913608729839325,0.437244176864624,301,0
5101,A3,13,-0.9670382142066956,0.40834397077560425,301,0
5101,A3,14,0.9953955411911011,0.9861018657684326,10,1
5101,A3,15,0.9996931552886963,0.992792010307312,15,1
5101,A3,17,-0.35851314663887024,0.6331417560577393,150,1
5101,A3,18,-0.913608729839325,0.45117565989494324,301,0
5101,A3,19,-0.9922900795936584,0.42117369174957275,301,0
5101,A3,20,-0.9114514589309692,0.4080604016780853,301,0
5101,A3,21,0.9894610643386841,0.9959644675254822,15,1
5101,A3,22,0.9999634623527527,0.9999474883079529,15,1
5101,A3,23,0.9969028830528259,0.9994638562202454,15,1
5101,A3,25,-0.9840502738952637,0.4419907033443451,301,0
5101,A3,26,-0.9693887233734131,0.4214244782924652,301,0
5101,A3,27,-0.980245053768158,0.4010433256626129,301,0
5101,A3,28,0.9114515781402588,0.9823914766311646,5,1
5101,A3,29,0.9922900795936584,0.9944247007369995,15,1
5101,A3,30,0.913608729839325,0.9292157888412476,35,1
5101,A3,31,0.5265241861343384,0.7449319362640381,50,1
5101,A3,32,-0.40659457445144653,0.4829385578632355,301,0
5101,A3,33,-0.8956960439682007,0.43606796860694885,301,0
5101,A3,34,-0.9830759763717651,0.40989363193511963,301,0
5101,A3,35,0.9984107613563538,0.9835308790206909,20,1
5101,A3,36,0.913608729839325,0.9260396361351013,35,1
5101,A3,37,0.5721231698989868,0.7695616483688354,50,1
5101,A3,38,0.43959981203079224,0.709078311920166,50,1
5101,A3,39,0.2691850960254669,0.6540106534957886,301,0
5101,A3,40,-0.40659457445144653,0.46933960914611816,301,0
5101,A3,41,-0.8324295878410339,0.4258142113685608,301,0
5101,A3,42,0.913608729839325,0.9191530346870422,40,1
5101,A3,43,0.6264290809631348,0.8006797432899475,50,1
5101,A3,44,0.304440975189209,0.7022062540054321,50,1
5101,A3,45,0.5091957449913025,0.7115254998207092,50,1
5101,A3,46,0.5219290256500244,0.6969296932220459,60,1
5101,A3,47,0.14551235735416412,0.6007740497589111,301,0
5101,A3,48,-0.40659457445144653,0.4532949924468994,301,0
5101,A4,2,0.3373931050300598,0.753605842590332,10,1
5101,A4,3,-0.19072771072387695,0.6228207945823669,60,1
5101,A4,4,-0.6653429269790649,0.5199089050292969,301,0
5101,A4,5,-0.5585718750953674,0.5104109644889832,301,0
5101,A4,6,-0.8289912939071655,0.42447611689567566,301,0
5101,A4,10,-0.19072771072387695,0.6460933089256287,80,1
5101,A4,11,-0.7391982078552246,0.5042234063148499,301,0
5101,A4,12,-0.8289912939071655,0.4426586925983429,301,0
5101,A4,13,-0.9965826869010925,0.40309011936187744,301,0
5101,A4,14,0.9968991875648499,0.9913824200630188,10,1
5101,A4,15,0.9801568984985352,0.9928858876228333,15,1
5101,A4,17,-0.19072771072387695,0.653477668762207,80,1
5101,A4,18,-0.8289912939071655,0.4564606547355652,301,0
5101,A4,19,-0.9987244606018066,0.41706496477127075,301,0
5101,A4,20,-0.9691034555435181,0.39855751395225525,301,0
5101,A4,21,0.9492098689079285,0.9902938008308411,15,1
5101,A4,22,0.9832457304000854,0.9972836375236511,15,1
5101,A4,23,0.9953911304473877,0.9982557892799377,15,1
5101,A4,25,-0.9999917149543762,0.43519023060798645,301,0
5101,A4,26,-0.9973150491714478,0.4129997491836548,301,0
5101,A4,27,-0.999704122543335,0.393279105424881,301,0
5101,A4,28,0.9691035151481628,0.9904502630233765,5,1
5101,A4,29,0.9987244606018066,0.993194580078125,15,1
5101,A4,30,0.8289912939071655,0.9044677019119263,35,1
5101,A4,31,0.3706749677658081,0.7096760869026184,50,1
5101,A4,32,-0.5592616200447083,0.45725104212760925,301,0
5101,A4,33,-0.9593712091445923,0.422111451625824,301,0
5101,A4,34,-0.9999551773071289,0.4004196524620056,301,0
5101,A4,35,0.9930006861686707,0.9788587093353271,20,1
5101,A4,36,0.8289912939071655,0.9018144011497498,35,1
5101,A4,37,0.4207945168018341,0.7342311143875122,50,1
5101,A4,38,0.27672258019447327,0.67397540807724,301,0
5101,A4,39,0.09761980921030045,0.6207714080810547,301,0
5101,A4,40,-0.5592616200447083,0.4434119462966919,301,0
5101,A4,41,-0.9161025881767273,0.4087831377983093,301,0
5101,A4,42,0.8289912939071655,0.8956114649772644,35,1
5101,A4,43,0.48134833574295044,0.7666160464286804,50,1
5101,A4,44,0.13417436182498932,0.6672986149787903,301,0
5101,A4,45,0.35178643465042114,0.6765737533569336,301,0
5101,A4,46,0.3656579256057739,0.6631833910942078,301,0
5101,A4,47,-0.028736483305692673,0.5691986680030823,301,0
5101,A4,48,-0.5592616200447083,0.4273250997066498,301,0
5101,A8,2,-0.3608892560005188,0.582155704498291,5,1
5101,A8,3,0.16605569422245026,0.7559190988540649,25,1
5101,A8,4,0.6464163661003113,0.8352256417274475,35,1
5101,A8,5,0.5375999212265015,0.855319619178772,35,1
5101,A8,6,0.8147087097167969,0.9081175327301025,50,1
5101,A8,10,0.16605569422245026,0.771113395690918,30,1
5101,A8,11,0.7220799326896667,0.8823264241218567,35,1
5101,A8,12,0.8147087097167969,0.918175458908081,40,1
